,fault_1,fault_2,fault_3,fault_4,fault_5,fault_6,file_name
2319,0,0,0,0,0,0,dataset/group77000/77000/77000104_temp.jpg
2320,1,1,1,0,1,1,dataset/group77000/77000/77000004_test.jpg
2321,0,0,0,0,0,0,dataset/group77000/77000/77000004_temp.jpg
2322,0,1,1,0,1,1,dataset/group77000/77000/77000013_test.jpg
2323,0,0,0,0,0,0,dataset/group77000/77000/77000013_temp.jpg
2324,1,1,0,0,1,1,dataset/group77000/77000/77000097_test.jpg
2325,0,0,0,0,0,0,dataset/group77000/77000/77000097_temp.jpg
2326,0,1,1,0,1,1,dataset/group77000/77000/77000092_test.jpg
2327,0,0,0,0,0,0,dataset/group77000/77000/77000092_temp.jpg
2328,1,1,1,1,0,1,dataset/group77000/77000/77000051_test.jpg
2329,0,0,0,0,0,0,dataset/group77000/77000/77000051_temp.jpg
2330,1,1,0,0,0,0,dataset/group77000/77000/77000061_test.jpg
2331,0,0,0,0,0,0,dataset/group77000/77000/77000061_temp.jpg
2332,0,1,1,1,0,1,dataset/group77000/77000/77000034_test.jpg
2333,0,0,0,0,0,0,dataset/group77000/77000/77000034_temp.jpg
2334,1,0,1,1,0,1,dataset/group77000/77000/77000091_test.jpg
2335,0,0,0,0,0,0,dataset/group77000/77000/77000091_temp.jpg
2336,1,1,1,1,0,1,dataset/group77000/77000/77000089_test.jpg
2337,0,0,0,0,0,0,dataset/group77000/77000/77000089_temp.jpg
2338,1,0,1,0,1,1,dataset/group77000/77000/77000069_test.jpg
2339,0,0,0,0,0,0,dataset/group77000/77000/77000069_temp.jpg
2340,1,1,1,1,1,1,dataset/group44000/44000/44000034_test.jpg
2341,0,0,0,0,0,0,dataset/group44000/44000/44000034_temp.jpg
2342,1,1,1,1,1,1,dataset/group44000/44000/44000021_test.jpg
2343,0,0,0,0,0,0,dataset/group44000/44000/44000021_temp.jpg
2344,1,1,1,0,1,1,dataset/group44000/44000/44000067_test.jpg
2345,0,0,0,0,0,0,dataset/group44000/44000/44000067_temp.jpg
2346,1,1,1,1,0,1,dataset/group44000/44000/44000064_test.jpg
2347,0,0,0,0,0,0,dataset/group44000/44000/44000064_temp.jpg
2348,1,1,1,1,1,1,dataset/group44000/44000/44000104_test.jpg
2349,0,0,0,0,0,0,dataset/group44000/44000/44000104_temp.jpg
2350,1,0,1,1,1,1,dataset/group44000/44000/44000046_test.jpg
2351,0,0,0,0,0,0,dataset/group44000/44000/44000046_temp.jpg
2352,1,1,1,0,1,1,dataset/group44000/44000/44000058_test.jpg
2353,0,0,0,0,0,0,dataset/group44000/44000/44000058_temp.jpg
2354,1,1,1,1,1,1,dataset/group44000/44000/44000015_test.jpg
2355,0,0,0,0,0,0,dataset/group44000/44000/44000015_temp.jpg
2356,1,1,1,1,1,1,dataset/group44000/44000/44000099_test.jpg
2357,0,0,0,0,0,0,dataset/group44000/44000/44000099_temp.jpg
2358,1,1,1,1,1,1,dataset/group44000/44000/44000106_test.jpg
2359,0,0,0,0,0,0,dataset/group44000/44000/44000106_temp.jpg
2360,1,1,1,1,1,1,dataset/group44000/44000/44000097_test.jpg
2361,0,0,0,0,0,0,dataset/group44000/44000/44000097_temp.jpg
2362,1,1,1,1,1,1,dataset/group44000/44000/44000043_test.jpg
2363,0,0,0,0,0,0,dataset/group44000/44000/44000043_temp.jpg
2364,1,0,1,1,1,1,dataset/group44000/44000/44000047_test.jpg
2365,0,0,0,0,0,0,dataset/group44000/44000/44000047_temp.jpg
2366,1,1,1,1,1,1,dataset/group44000/44000/44000069_test.jpg
2367,0,0,0,0,0,0,dataset/group44000/44000/44000069_temp.jpg
2368,1,1,1,1,1,1,dataset/group44000/44000/44000065_test.jpg
2369,0,0,0,0,0,0,dataset/group44000/44000/44000065_temp.jpg
2370,1,1,1,1,1,1,dataset/group44000/44000/44000095_test.jpg
2371,0,0,0,0,0,0,dataset/group44000/44000/44000095_temp.jpg
2372,1,1,1,1,1,1,dataset/group44000/44000/44000024_test.jpg
2373,0,0,0,0,0,0,dataset/group44000/44000/44000024_temp.jpg
2374,1,1,1,1,0,1,dataset/group44000/44000/44000031_test.jpg
2375,0,0,0,0,0,0,dataset/group44000/44000/44000031_temp.jpg
2376,1,1,1,1,1,1,dataset/group44000/44000/44000110_test.jpg
2377,0,0,0,0,0,0,dataset/group44000/44000/44000110_temp.jpg
2378,1,1,1,1,1,1,dataset/group44000/44000/44000052_test.jpg
2379,0,0,0,0,0,0,dataset/group44000/44000/44000052_temp.jpg
2380,1,1,1,1,0,1,dataset/group44000/44000/44000016_test.jpg
2381,0,0,0,0,0,0,dataset/group44000/44000/44000016_temp.jpg
2382,1,1,1,1,1,1,dataset/group44000/44000/44000037_test.jpg
2383,0,0,0,0,0,0,dataset/group44000/44000/44000037_temp.jpg
2384,1,1,0,1,1,1,dataset/group44000/44000/44000105_test.jpg
2385,0,0,0,0,0,0,dataset/group44000/44000/44000105_temp.jpg
2386,1,1,1,1,1,1,dataset/group44000/44000/44000013_test.jpg
2387,0,0,0,0,0,0,dataset/group44000/44000/44000013_temp.jpg
2388,1,1,1,1,1,1,dataset/group44000/44000/44000083_test.jpg
2389,0,0,0,0,0,0,dataset/group44000/44000/44000083_temp.jpg
2390,1,1,1,1,1,1,dataset/group44000/44000/44000054_test.jpg
2391,0,0,0,0,0,0,dataset/group44000/44000/44000054_temp.jpg
2392,1,1,1,1,1,1,dataset/group44000/44000/44000068_test.jpg
2393,0,0,0,0,0,0,dataset/group44000/44000/44000068_temp.jpg
2394,1,0,1,1,1,1,dataset/group44000/44000/44000066_test.jpg
2395,0,0,0,0,0,0,dataset/group44000/44000/44000066_temp.jpg
2396,1,0,1,1,1,1,dataset/group44000/44000/44000041_test.jpg
2397,0,0,0,0,0,0,dataset/group44000/44000/44000041_temp.jpg
2398,1,1,1,0,1,1,dataset/group44000/44000/44000048_test.jpg
2399,0,0,0,0,0,0,dataset/group44000/44000/44000048_temp.jpg
2400,1,1,1,1,1,1,dataset/group44000/44000/44000060_test.jpg
2401,0,0,0,0,0,0,dataset/group44000/44000/44000060_temp.jpg
2402,1,1,1,0,1,1,dataset/group44000/44000/44000072_test.jpg
2403,0,0,0,0,0,0,dataset/group44000/44000/44000072_temp.jpg
2404,1,1,1,1,1,1,dataset/group44000/44000/44000050_test.jpg
2405,0,0,0,0,0,0,dataset/group44000/44000/44000050_temp.jpg
2406,1,1,1,1,1,1,dataset/group44000/44000/44000062_test.jpg
2407,0,0,0,0,0,0,dataset/group44000/44000/44000062_temp.jpg
2408,1,1,1,1,1,1,dataset/group44000/44000/44000033_test.jpg
2409,0,0,0,0,0,0,dataset/group44000/44000/44000033_temp.jpg
2410,1,1,1,1,1,1,dataset/group44000/44000/44000100_test.jpg
2411,0,0,0,0,0,0,dataset/group44000/44000/44000100_temp.jpg
2412,1,1,1,1,1,1,dataset/group44000/44000/44000019_test.jpg
2413,0,0,0,0,0,0,dataset/group44000/44000/44000019_temp.jpg
2414,1,1,1,0,1,1,dataset/group44000/44000/44000074_test.jpg
2415,0,0,0,0,0,0,dataset/group44000/44000/44000074_temp.jpg
2416,1,1,1,1,0,1,dataset/group44000/44000/44000076_test.jpg
2417,0,0,0,0,0,0,dataset/group44000/44000/44000076_temp.jpg
2418,1,1,1,0,1,1,dataset/group44000/44000/44000026_test.jpg
2419,0,0,0,0,0,0,dataset/group44000/44000/44000026_temp.jpg
2420,1,1,1,1,1,1,dataset/group44000/44000/44000091_test.jpg
2421,0,0,0,0,0,0,dataset/group44000/44000/44000091_temp.jpg
2422,1,1,1,1,1,1,dataset/group44000/44000/44000020_test.jpg
2423,0,0,0,0,0,0,dataset/group44000/44000/44000020_temp.jpg
2424,1,1,1,1,1,1,dataset/group44000/44000/44000107_test.jpg
2425,0,0,0,0,0,0,dataset/group44000/44000/44000107_temp.jpg
2426,1,1,1,1,1,1,dataset/group44000/44000/44000045_test.jpg
2427,0,0,0,0,0,0,dataset/group44000/44000/44000045_temp.jpg
2428,1,1,1,1,1,1,dataset/group44000/44000/44000077_test.jpg
2429,0,0,0,0,0,0,dataset/group44000/44000/44000077_temp.jpg
2430,1,1,1,1,1,1,dataset/group44000/44000/44000070_test.jpg
2431,0,0,0,0,0,0,dataset/group44000/44000/44000070_temp.jpg
2432,1,1,1,1,1,1,dataset/group44000/44000/44000075_test.jpg
2433,0,0,0,0,0,0,dataset/group44000/44000/44000075_temp.jpg
2434,1,1,1,1,1,1,dataset/group44000/44000/44000025_test.jpg
2435,0,0,0,0,0,0,dataset/group44000/44000/44000025_temp.jpg
2436,1,1,1,1,1,1,dataset/group44000/44000/44000053_test.jpg
2437,0,0,0,0,0,0,dataset/group44000/44000/44000053_temp.jpg
2438,1,1,1,1,1,1,dataset/group44000/44000/44000103_test.jpg
2439,0,0,0,0,0,0,dataset/group44000/44000/44000103_temp.jpg
2440,1,1,1,1,1,1,dataset/group44000/44000/44000057_test.jpg
2441,0,0,0,0,0,0,dataset/group44000/44000/44000057_temp.jpg
2442,1,1,1,1,1,1,dataset/group44000/44000/44000055_test.jpg
2443,0,0,0,0,0,0,dataset/group44000/44000/44000055_temp.jpg
2444,1,1,1,1,1,1,dataset/group44000/44000/44000018_test.jpg
2445,0,0,0,0,0,0,dataset/group44000/44000/44000018_temp.jpg
2446,1,1,1,1,1,1,dataset/group44000/44000/44000059_test.jpg
2447,0,0,0,0,0,0,dataset/group44000/44000/44000059_temp.jpg
2448,1,0,1,1,1,1,dataset/group44000/44000/44000113_test.jpg
2449,0,0,0,0,0,0,dataset/group44000/44000/44000113_temp.jpg
2450,1,1,1,1,1,1,dataset/group44000/44000/44000086_test.jpg
2451,0,0,0,0,0,0,dataset/group44000/44000/44000086_temp.jpg
2452,1,1,1,1,1,1,dataset/group44000/44000/44000011_test.jpg
2453,0,0,0,0,0,0,dataset/group44000/44000/44000011_temp.jpg
2454,1,1,1,1,1,1,dataset/group44000/44000/44000014_test.jpg
2455,0,0,0,0,0,0,dataset/group44000/44000/44000014_temp.jpg
2456,1,1,1,1,1,1,dataset/group44000/44000/44000079_test.jpg
2457,0,0,0,0,0,0,dataset/group44000/44000/44000079_temp.jpg
2458,1,1,1,1,1,1,dataset/group44000/44000/44000022_test.jpg
2459,0,0,0,0,0,0,dataset/group44000/44000/44000022_temp.jpg
2460,1,1,1,1,1,1,dataset/group44000/44000/44000029_test.jpg
2461,0,0,0,0,0,0,dataset/group44000/44000/44000029_temp.jpg
2462,1,1,1,0,1,1,dataset/group44000/44000/44000084_test.jpg
2463,0,0,0,0,0,0,dataset/group44000/44000/44000084_temp.jpg
2464,1,0,1,1,1,1,dataset/group44000/44000/44000044_test.jpg
2465,0,0,0,0,0,0,dataset/group44000/44000/44000044_temp.jpg
2466,1,1,1,1,1,1,dataset/group44000/44000/44000088_test.jpg
2467,0,0,0,0,0,0,dataset/group44000/44000/44000088_temp.jpg
2468,1,1,1,1,1,1,dataset/group44000/44000/44000087_test.jpg
2469,0,0,0,0,0,0,dataset/group44000/44000/44000087_temp.jpg
2470,1,1,1,1,1,1,dataset/group44000/44000/44000017_test.jpg
2471,0,0,0,0,0,0,dataset/group44000/44000/44000017_temp.jpg
2472,1,1,1,1,1,1,dataset/group44000/44000/44000038_test.jpg
2473,0,0,0,0,0,0,dataset/group44000/44000/44000038_temp.jpg
2474,1,1,1,1,1,1,dataset/group44000/44000/44000080_test.jpg
2475,0,0,0,0,0,0,dataset/group44000/44000/44000080_temp.jpg
2476,1,1,1,1,1,1,dataset/group44000/44000/44000036_test.jpg
2477,0,0,0,0,0,0,dataset/group44000/44000/44000036_temp.jpg
2478,1,1,1,1,1,1,dataset/group44000/44000/44000102_test.jpg
2479,0,0,0,0,0,0,dataset/group44000/44000/44000102_temp.jpg
2480,1,1,1,1,1,1,dataset/group44000/44000/44000027_test.jpg
2481,0,0,0,0,0,0,dataset/group44000/44000/44000027_temp.jpg
2482,1,1,1,1,1,1,dataset/group44000/44000/44000056_test.jpg
2483,0,0,0,0,0,0,dataset/group44000/44000/44000056_temp.jpg
2484,1,1,1,0,1,1,dataset/group44000/44000/44000049_test.jpg
2485,0,0,0,0,0,0,dataset/group44000/44000/44000049_temp.jpg
2486,1,1,1,1,1,1,dataset/group44000/44000/44000085_test.jpg
2487,0,0,0,0,0,0,dataset/group44000/44000/44000085_temp.jpg
2488,1,1,1,1,1,1,dataset/group44000/44000/44000081_test.jpg
2489,0,0,0,0,0,0,dataset/group44000/44000/44000081_temp.jpg
2490,1,1,1,1,1,1,dataset/group44000/44000/44000061_test.jpg
2491,0,0,0,0,0,0,dataset/group44000/44000/44000061_temp.jpg
2492,1,1,1,1,0,1,dataset/group44000/44000/44000078_test.jpg
2493,0,0,0,0,0,0,dataset/group44000/44000/44000078_temp.jpg
2494,1,1,1,1,1,1,dataset/group44000/44000/44000051_test.jpg
2495,0,0,0,0,0,0,dataset/group44000/44000/44000051_temp.jpg
2496,1,1,1,1,1,1,dataset/group44000/44000/44000090_test.jpg
2497,0,0,0,0,0,0,dataset/group44000/44000/44000090_temp.jpg
2498,1,1,1,1,1,1,dataset/group44000/44000/44000039_test.jpg
2499,0,0,0,0,0,0,dataset/group44000/44000/44000039_temp.jpg
2500,1,1,1,1,1,1,dataset/group44000/44000/44000109_test.jpg
2501,0,0,0,0,0,0,dataset/group44000/44000/44000109_temp.jpg
2502,1,1,1,1,1,1,dataset/group44000/44000/44000032_test.jpg
2503,0,0,0,0,0,0,dataset/group44000/44000/44000032_temp.jpg
2504,1,1,1,1,1,1,dataset/group44000/44000/44000096_test.jpg
2505,0,0,0,0,0,0,dataset/group44000/44000/44000096_temp.jpg
2506,1,1,1,1,1,1,dataset/group44000/44000/44000111_test.jpg
2507,0,0,0,0,0,0,dataset/group44000/44000/44000111_temp.jpg
2508,1,1,1,1,1,1,dataset/group44000/44000/44000030_test.jpg
2509,0,0,0,0,0,0,dataset/group44000/44000/44000030_temp.jpg
2510,1,1,1,1,1,1,dataset/group44000/44000/44000094_test.jpg
2511,0,0,0,0,0,0,dataset/group44000/44000/44000094_temp.jpg
2512,1,1,1,1,1,1,dataset/group44000/44000/44000093_test.jpg
2513,0,0,0,0,0,0,dataset/group44000/44000/44000093_temp.jpg
2514,1,1,1,1,1,1,dataset/group44000/44000/44000028_test.jpg
2515,0,0,0,0,0,0,dataset/group44000/44000/44000028_temp.jpg
2516,1,1,1,1,1,1,dataset/group44000/44000/44000112_test.jpg
2517,0,0,0,0,0,0,dataset/group44000/44000/44000112_temp.jpg
2518,1,1,1,1,1,1,dataset/group44000/44000/44000040_test.jpg
2519,0,0,0,0,0,0,dataset/group44000/44000/44000040_temp.jpg
2520,1,1,1,1,1,1,dataset/group44000/44000/44000042_test.jpg
2521,0,0,0,0,0,0,dataset/group44000/44000/44000042_temp.jpg
2522,1,1,1,1,1,1,dataset/group44000/44000/44000101_test.jpg
2523,0,0,0,0,0,0,dataset/group44000/44000/44000101_temp.jpg
2524,1,1,1,1,0,1,dataset/group44000/44000/44000063_test.jpg
2525,0,0,0,0,0,0,dataset/group44000/44000/44000063_temp.jpg
2526,1,1,1,1,1,1,dataset/group44000/44000/44000108_test.jpg
2527,0,0,0,0,0,0,dataset/group44000/44000/44000108_temp.jpg
2528,1,1,1,1,1,1,dataset/group44000/44000/44000092_test.jpg
2529,0,0,0,0,0,0,dataset/group44000/44000/44000092_temp.jpg
2530,1,1,0,1,1,1,dataset/group44000/44000/44000098_test.jpg
2531,0,0,0,0,0,0,dataset/group44000/44000/44000098_temp.jpg
2532,1,1,1,1,1,1,dataset/group44000/44000/44000082_test.jpg
2533,0,0,0,0,0,0,dataset/group44000/44000/44000082_temp.jpg
2534,1,1,1,1,1,1,dataset/group44000/44000/44000073_test.jpg
2535,0,0,0,0,0,0,dataset/group44000/44000/44000073_temp.jpg
2536,1,1,1,1,1,1,dataset/group44000/44000/44000012_test.jpg
2537,0,0,0,0,0,0,dataset/group44000/44000/44000012_temp.jpg
2538,1,1,1,1,1,1,dataset/group44000/44000/44000023_test.jpg
2539,0,0,0,0,0,0,dataset/group44000/44000/44000023_temp.jpg
2540,1,0,1,1,1,1,dataset/group13000/13000/13000183_test.jpg
2541,0,0,0,0,0,0,dataset/group13000/13000/13000183_temp.jpg
2542,1,0,1,1,1,1,dataset/group13000/13000/13000122_test.jpg
2543,0,0,0,0,0,0,dataset/group13000/13000/13000122_temp.jpg
2544,1,1,1,1,1,1,dataset/group13000/13000/13000057_test.jpg
2545,0,0,0,0,0,0,dataset/group13000/13000/13000057_temp.jpg
2546,1,0,1,1,0,1,dataset/group13000/13000/13000052_test.jpg
2547,0,0,0,0,0,0,dataset/group13000/13000/13000052_temp.jpg
2548,0,1,1,1,1,1,dataset/group13000/13000/13000002_test.jpg
2549,0,0,0,0,0,0,dataset/group13000/13000/13000002_temp.jpg
2550,1,1,1,1,1,0,dataset/group13000/13000/13000119_test.jpg
2551,0,0,0,0,0,0,dataset/group13000/13000/13000119_temp.jpg
2552,0,1,1,1,1,1,dataset/group13000/13000/13000054_test.jpg
2553,0,0,0,0,0,0,dataset/group13000/13000/13000054_temp.jpg
2554,1,1,1,1,1,1,dataset/group13000/13000/13000049_test.jpg
2555,0,0,0,0,0,0,dataset/group13000/13000/13000049_temp.jpg
2556,1,1,1,1,1,1,dataset/group13000/13000/13000044_test.jpg
2557,0,0,0,0,0,0,dataset/group13000/13000/13000044_temp.jpg
2558,1,0,1,1,1,1,dataset/group13000/13000/13000084_test.jpg
2559,0,0,0,0,0,0,dataset/group13000/13000/13000084_temp.jpg
2560,1,1,1,1,0,1,dataset/group13000/13000/13000094_test.jpg
2561,0,0,0,0,0,0,dataset/group13000/13000/13000094_temp.jpg
2562,1,1,1,1,1,1,dataset/group13000/13000/13000093_test.jpg
2563,0,0,0,0,0,0,dataset/group13000/13000/13000093_temp.jpg
2564,1,0,1,1,1,1,dataset/group13000/13000/13000051_test.jpg
2565,0,0,0,0,0,0,dataset/group13000/13000/13000051_temp.jpg
2566,0,0,1,1,1,1,dataset/group13000/13000/13000036_test.jpg
2567,0,0,0,0,0,0,dataset/group13000/13000/13000036_temp.jpg
2568,0,1,1,1,1,0,dataset/group13000/13000/13000128_test.jpg
2569,0,0,0,0,0,0,dataset/group13000/13000/13000128_temp.jpg
2570,1,1,1,0,1,1,dataset/group13000/13000/13000080_test.jpg
2571,0,0,0,0,0,0,dataset/group13000/13000/13000080_temp.jpg
2572,0,1,1,1,1,1,dataset/group13000/13000/13000006_test.jpg
2573,0,0,0,0,0,0,dataset/group13000/13000/13000006_temp.jpg
2574,1,1,1,1,1,1,dataset/group13000/13000/13000024_test.jpg
2575,0,0,0,0,0,0,dataset/group13000/13000/13000024_temp.jpg
2576,1,1,1,1,0,1,dataset/group13000/13000/13000068_test.jpg
2577,0,0,0,0,0,0,dataset/group13000/13000/13000068_temp.jpg
2578,1,1,1,1,1,1,dataset/group13000/13000/13000104_test.jpg
2579,0,0,0,0,0,0,dataset/group13000/13000/13000104_temp.jpg
2580,0,0,1,1,1,1,dataset/group13000/13000/13000180_test.jpg
2581,0,0,0,0,0,0,dataset/group13000/13000/13000180_temp.jpg
2582,1,1,1,1,1,1,dataset/group13000/13000/13000144_test.jpg
2583,0,0,0,0,0,0,dataset/group13000/13000/13000144_temp.jpg
2584,1,1,0,1,1,1,dataset/group13000/13000/13000045_test.jpg
2585,0,0,0,0,0,0,dataset/group13000/13000/13000045_temp.jpg
2586,0,1,0,1,1,1,dataset/group13000/13000/13000163_test.jpg
2587,0,0,0,0,0,0,dataset/group13000/13000/13000163_temp.jpg
2588,1,0,1,1,0,1,dataset/group13000/13000/13000193_test.jpg
2589,0,0,0,0,0,0,dataset/group13000/13000/13000193_temp.jpg
2590,1,1,1,1,1,1,dataset/group13000/13000/13000056_test.jpg
2591,0,0,0,0,0,0,dataset/group13000/13000/13000056_temp.jpg
2592,1,0,1,1,1,1,dataset/group13000/13000/13000039_test.jpg
2593,0,0,0,0,0,0,dataset/group13000/13000/13000039_temp.jpg
2594,1,1,1,1,1,1,dataset/group13000/13000/13000079_test.jpg
2595,0,0,0,0,0,0,dataset/group13000/13000/13000079_temp.jpg
2596,1,0,1,0,1,1,dataset/group13000/13000/13000198_test.jpg
2597,0,0,0,0,0,0,dataset/group13000/13000/13000198_temp.jpg
2598,1,1,1,1,1,1,dataset/group13000/13000/13000010_test.jpg
2599,0,0,0,0,0,0,dataset/group13000/13000/13000010_temp.jpg
2600,0,0,1,0,1,1,dataset/group13000/13000/13000115_test.jpg
2601,0,0,0,0,0,0,dataset/group13000/13000/13000115_temp.jpg
2602,0,0,1,1,1,1,dataset/group13000/13000/13000171_test.jpg
2603,0,0,0,0,0,0,dataset/group13000/13000/13000171_temp.jpg
2604,1,1,1,1,1,1,dataset/group13000/13000/13000085_test.jpg
2605,0,0,0,0,0,0,dataset/group13000/13000/13000085_temp.jpg
2606,0,0,1,1,1,1,dataset/group13000/13000/13000106_test.jpg
2607,0,0,0,0,0,0,dataset/group13000/13000/13000106_temp.jpg
2608,0,0,1,1,1,1,dataset/group13000/13000/13000078_test.jpg
2609,0,0,0,0,0,0,dataset/group13000/13000/13000078_temp.jpg
2610,0,0,1,1,0,0,dataset/group13000/13000/13000131_test.jpg
2611,0,0,0,0,0,0,dataset/group13000/13000/13000131_temp.jpg
2612,1,0,1,1,1,1,dataset/group13000/13000/13000205_test.jpg
2613,0,0,0,0,0,0,dataset/group13000/13000/13000205_temp.jpg
2614,1,1,1,1,0,1,dataset/group13000/13000/13000063_test.jpg
2615,0,0,0,0,0,0,dataset/group13000/13000/13000063_temp.jpg
2616,1,0,1,1,1,0,dataset/group13000/13000/13000188_test.jpg
2617,0,0,0,0,0,0,dataset/group13000/13000/13000188_temp.jpg
2618,1,1,1,1,1,1,dataset/group13000/13000/13000027_test.jpg
2619,0,0,0,0,0,0,dataset/group13000/13000/13000027_temp.jpg
2620,0,1,1,0,1,1,dataset/group13000/13000/13000116_test.jpg
2621,0,0,0,0,0,0,dataset/group13000/13000/13000116_temp.jpg
2622,0,0,1,1,1,1,dataset/group13000/13000/13000125_test.jpg
2623,0,0,0,0,0,0,dataset/group13000/13000/13000125_temp.jpg
2624,1,1,1,1,1,1,dataset/group13000/13000/13000123_test.jpg
2625,0,0,0,0,0,0,dataset/group13000/13000/13000123_temp.jpg
2626,1,0,1,0,0,0,dataset/group13000/13000/13000213_test.jpg
2627,0,0,0,0,0,0,dataset/group13000/13000/13000213_temp.jpg
2628,1,1,1,1,1,1,dataset/group13000/13000/13000050_test.jpg
2629,0,0,0,0,0,0,dataset/group13000/13000/13000050_temp.jpg
2630,1,0,1,1,1,1,dataset/group13000/13000/13000091_test.jpg
2631,0,0,0,0,0,0,dataset/group13000/13000/13000091_temp.jpg
2632,0,0,1,1,1,1,dataset/group13000/13000/13000015_test.jpg
2633,0,0,0,0,0,0,dataset/group13000/13000/13000015_temp.jpg
2634,0,0,1,1,1,1,dataset/group13000/13000/13000107_test.jpg
2635,0,0,0,0,0,0,dataset/group13000/13000/13000107_temp.jpg
2636,1,1,1,1,1,1,dataset/group13000/13000/13000197_test.jpg
2637,0,0,0,0,0,0,dataset/group13000/13000/13000197_temp.jpg
2638,1,0,1,1,1,1,dataset/group13000/13000/13000161_test.jpg
2639,0,0,0,0,0,0,dataset/group13000/13000/13000161_temp.jpg
2640,1,1,1,1,1,1,dataset/group13000/13000/13000076_test.jpg
2641,0,0,0,0,0,0,dataset/group13000/13000/13000076_temp.jpg
2642,0,1,0,0,1,1,dataset/group13000/13000/13000196_test.jpg
2643,0,0,0,0,0,0,dataset/group13000/13000/13000196_temp.jpg
2644,1,1,1,1,1,1,dataset/group13000/13000/13000023_test.jpg
2645,0,0,0,0,0,0,dataset/group13000/13000/13000023_temp.jpg
2646,1,1,1,1,1,1,dataset/group13000/13000/13000102_test.jpg
2647,0,0,0,0,0,0,dataset/group13000/13000/13000102_temp.jpg
2648,1,0,1,0,1,1,dataset/group13000/13000/13000185_test.jpg
2649,0,0,0,0,0,0,dataset/group13000/13000/13000185_temp.jpg
2650,1,0,1,1,1,1,dataset/group13000/13000/13000033_test.jpg
2651,0,0,0,0,0,0,dataset/group13000/13000/13000033_temp.jpg
2652,1,1,1,1,1,1,dataset/group13000/13000/13000108_test.jpg
2653,0,0,0,0,0,0,dataset/group13000/13000/13000108_temp.jpg
2654,0,0,0,1,0,1,dataset/group13000/13000/13000146_test.jpg
2655,0,0,0,0,0,0,dataset/group13000/13000/13000146_temp.jpg
2656,0,0,1,1,1,1,dataset/group13000/13000/13000165_test.jpg
2657,0,0,0,0,0,0,dataset/group13000/13000/13000165_temp.jpg
2658,1,1,0,1,1,1,dataset/group13000/13000/13000145_test.jpg
2659,0,0,0,0,0,0,dataset/group13000/13000/13000145_temp.jpg
2660,0,0,1,1,1,1,dataset/group13000/13000/13000070_test.jpg
2661,0,0,0,0,0,0,dataset/group13000/13000/13000070_temp.jpg
2662,0,0,1,1,1,1,dataset/group13000/13000/13000134_test.jpg
2663,0,0,0,0,0,0,dataset/group13000/13000/13000134_temp.jpg
2664,1,1,1,0,1,1,dataset/group13000/13000/13000040_test.jpg
2665,0,0,0,0,0,0,dataset/group13000/13000/13000040_temp.jpg
2666,0,0,1,1,1,1,dataset/group13000/13000/13000191_test.jpg
2667,0,0,0,0,0,0,dataset/group13000/13000/13000191_temp.jpg
2668,1,1,1,0,1,1,dataset/group13000/13000/13000047_test.jpg
2669,0,0,0,0,0,0,dataset/group13000/13000/13000047_temp.jpg
2670,0,0,1,0,0,1,dataset/group13000/13000/13000166_test.jpg
2671,0,0,0,0,0,0,dataset/group13000/13000/13000166_temp.jpg
2672,1,0,1,0,1,1,dataset/group13000/13000/13000175_test.jpg
2673,0,0,0,0,0,0,dataset/group13000/13000/13000175_temp.jpg
2674,1,0,1,1,1,0,dataset/group13000/13000/13000178_test.jpg
2675,0,0,0,0,0,0,dataset/group13000/13000/13000178_temp.jpg
2676,0,0,1,1,1,1,dataset/group13000/13000/13000212_test.jpg
2677,0,0,0,0,0,0,dataset/group13000/13000/13000212_temp.jpg
2678,1,1,1,1,0,1,dataset/group13000/13000/13000101_test.jpg
2679,0,0,0,0,0,0,dataset/group13000/13000/13000101_temp.jpg
2680,0,0,1,1,0,1,dataset/group13000/13000/13000018_test.jpg
2681,0,0,0,0,0,0,dataset/group13000/13000/13000018_temp.jpg
2682,0,0,1,1,1,0,dataset/group13000/13000/13000130_test.jpg
2683,0,0,0,0,0,0,dataset/group13000/13000/13000130_temp.jpg
2684,1,1,1,1,1,1,dataset/group13000/13000/13000059_test.jpg
2685,0,0,0,0,0,0,dataset/group13000/13000/13000059_temp.jpg
2686,0,0,1,0,1,1,dataset/group13000/13000/13000129_test.jpg
2687,0,0,0,0,0,0,dataset/group13000/13000/13000129_temp.jpg
2688,1,1,1,1,1,1,dataset/group13000/13000/13000118_test.jpg
2689,0,0,0,0,0,0,dataset/group13000/13000/13000118_temp.jpg
2690,1,0,1,1,1,1,dataset/group13000/13000/13000181_test.jpg
2691,0,0,0,0,0,0,dataset/group13000/13000/13000181_temp.jpg
2692,0,0,1,0,1,1,dataset/group13000/13000/13000112_test.jpg
2693,0,0,0,0,0,0,dataset/group13000/13000/13000112_temp.jpg
2694,1,0,1,1,1,1,dataset/group13000/13000/13000182_test.jpg
2695,0,0,0,0,0,0,dataset/group13000/13000/13000182_temp.jpg
2696,1,1,1,0,1,1,dataset/group13000/13000/13000203_test.jpg
2697,0,0,0,0,0,0,dataset/group13000/13000/13000203_temp.jpg
2698,0,0,1,0,1,1,dataset/group13000/13000/13000071_test.jpg
2699,0,0,0,0,0,0,dataset/group13000/13000/13000071_temp.jpg
2700,1,1,1,0,1,1,dataset/group13000/13000/13000020_test.jpg
